row_identity,ground_truth_class,source_experiment,source_class,source_role,source_kind,source_session_id,source_capture_id,source_csv,source_csv_sha256,source_row_index,transformation
082f633dc693d9ffd991061d0766c9ced2856d71b395f8621d4b87e22410b5c9,DDoS,EXPERIMENT_D,DDoS,adaptation,historical_adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,0,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
61c222d612a03ca5f7df7b75bbab156c0fc865b242e0713c694f8fc5e4dc7933,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,247,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
03c437f1ec75eb2d36caed481e3229f17a9e20a04460948e2747f769cb932779,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,248,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
14ce1e3d838771f54b788af816f7c98f0d923a05401654aa2a064de925df57aa,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,249,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
e5d81b17a431a5e45a3e11fab4da1f6883c7d0b8e5795720e69ceaa0b7ed4660,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,250,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
103729d9a8dc47d53f2967518d106b9faab99e3682f8323c7e7cd50b1539ba2a,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,251,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
929fe466415255f8ce315f4d42db9cfec86ff8adc82582b081a2240110c8404f,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,252,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
a2c8124d5aee1fa63fea587e1be531bf021b0b3a9571021b3533e71dd356bd33,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,253,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
c6653f9405f45911565d9c1a88f8986dcd0bcaf779a57e63238e3ff210d9f85c,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,254,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
577baee23c92e1d9043fa033a2f3afec32dfec0dfe4773166ebe41c848b229f6,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,255,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
e97b054aaa411ce73735646029d040b40a40d0967f42ae28ea4a5cd8307caee2,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,256,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
8ad99db99f6d0456266e2eb1416a1c530b82272cc686ce0f3185323f5da7a76b,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,257,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
ad55b72729e7975cf5c50f9858c221a1ea51b9514407db7e556d151dfe23dfc2,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,258,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
696aa447fcffd1e38d82e8c628c04e69bcb476dc3ad1e30309ff0dd6a982dd79,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,259,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
2ce38fe5f0fce715b1630640c3d74a711d854022081a05d31fb2be887911fc3c,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,260,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
0b38ae407a921cb3f5eecaa075708bf0783613ed574c8d55c7526165e354aab6,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,261,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
a9c5d1ae565d6b03250fdc1698be8cb61773b9cc77b4c456073b543e8afa59fa,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,262,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
db6bf9e5a1e6e2c03a894d019f33a69a53a532e5ea5cdc3a5d170be2ff6b6db0,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,263,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
55a12fd509a9c940934eaddbb76f32df057b09e05f515f215242a933e7f74b19,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,264,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
35258c58e116b8fa5c4db7fa1dc6d55b08aec02c6d2ce857b3989ae3a3e788f0,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,265,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
d478fc4c717973d6305c6c1267dd9cb0ac6e3144eb8f1146c9131f1d79651c3a,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,266,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
f24289578d4f51437025512b94aba4f6c4a43607274f2e2663862014032426ee,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,267,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
c250a5dc06db3cf1c05277ff1d9295f36b8b23877ff45bcb1b2b0302ceb58b2c,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,268,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
b083f3ab0ee29539b8407330593562a811cf5287815766ea77aa077c2c9ce8ce,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,269,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
3472859ecc9549517c6bbbed24101a364cd6b9d5b54405224b580d6a8b679893,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,270,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
09f7acfc6db63a1c7ed7602f9b18009f4b9eaaae42d414d69e8f74b2a6eddea0,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,271,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
97839a10001d3429cb5d10c7c8950123189775f29b59fb17ac58c1ec30a4d7b1,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,272,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
ca16719e50ab2a04f5c94d4de38b5a1dc569981ede27262f59568da3e78ebbe7,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,273,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
cc458e8d8a28dff6d9013cb63b8ed187ece7040cdca89ff11633971d6cda821b,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,274,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
75c6c3add8b20800dd8c9833fbabfa5052d9bebe6b126dafd9fe891713cd72b6,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,275,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
dde838d7620c5dd60ade0208f9bed14ced77332b25cfc1f232e150b0caa264f0,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,276,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
0be6b76a6add1419480423174aa86930c4ef8bb9e7df9b712f8b555a17a00bfb,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,277,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
dc8f245ae28270998651de75a21c13973f9c7beb9cf5a387c69388a077194c66,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,278,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
d257a13fe6277157ebe765c20650da525b5b395bf5aee5ca6eb3f7bdf60aa901,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,279,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
ee88ff4db758049d6302afb3eb5e9aa25d6e665e320b90b1066edaa41f82e9e1,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,280,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
4ad1f8262ab6bc4881b77cfe9655a5c5ce219e4042f4977cae1a735628d50bbb,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,281,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
889c5e5167627de8a999f1bcecb7147f4e0fa815cfb85c63cb2ac99dac044235,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,282,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
c5fb34567cd05e9fba3eabe110aad5e2c62006e3f5bae7539a3227d913300dd4,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,283,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
9b63df5328233a3736bff09b4e0b29283ef7611aea320128c9fafb664da771f0,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,284,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
23de28d292815c0a22f5d1d176cc45cbd71bbd0fec4cb5111066900310b04c2a,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,285,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
92b406be183f687b9d95f37d86d55edf7becb5239e64e591391c3e7ffc7ec6fc,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,286,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
8a59a7b5a12ca521fb202e91d92b9946e4b3c23196e99c009e9d5fe2a7222a1d,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,287,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
9bc8c948393052724dede1bd4b4ac606b032cab2f00367d895c9f6447400ec75,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,288,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
938056cf2f3e2f11412d9ea3a21f3e5bbd0b88825c7a6c71ba57871c39eecbb2,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,289,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5ee33475dc2b7e6d83b0e945a9ab22b82e580afc44f9a68342233a2e12aad21c,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,290,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
32646d3a13475a3a91febb933bd52a8d423dbdfe8c396189ab0635a836d93595,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,291,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
f44befb6029c6707561612556778017379944661418cfe6cd3b4025e0edf461e,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,292,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
25f0363b403ec6a68376fc498968204757cc61fa3800726882823d2f3265a942,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,293,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
076b342c8cc7b19e0eee991f0f3f20a42a558fced66d9feb3f3fe30019319c7d,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,294,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
22f704760b0c13a37b50121905d3186a5b8c4b9efd060c2266fb0684bf8de710,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,295,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
0ddd49eb3cdbdc557b4a27fbda1e49ac21fe9b95af6454262e140e0266734e43,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,296,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
dac12b8257e9f79eab6f012ab0d3bad6ba2051967cbc68e88b775b15bac62b19,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,297,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1c2c573bd2b90a8ca114e6eef77ba3a3518ed19e53ec0e3394bde579d66c3950,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,298,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
6f674a44ba265eb96b6c06c6b15595768a9564475b035cfe05a98348850f7db0,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,299,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
7f1e1cc32184a9d521d348397f81c8e3adb8bfbd900469febc83c13970f5727b,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,300,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
90306d506f7743f5ab1dc13aa793206ce21afd4f6be089bdc843930d3cf3b21b,PortScan,EXPERIMENT_E,PortScan,adaptation,e3_extracted_runtime,expe-portscan-p-a1,expe-portscan-capture-p-a1,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,301,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
