candidate_row_index,ground_truth_class,origin_group,source_experiment,source_role,source_session_id,source_capture_id,source_row_index,source_row_identity,adapted_artifact,adapted_artifact_sha256,historical_source_csv,historical_source_csv_sha256,raw_extraction,raw_extraction_sha256,pcap,pcap_sha256,transformation
0,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,0,082f633dc693d9ffd991061d0766c9ced2856d71b395f8621d4b87e22410b5c9,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5019,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,290,5ee33475dc2b7e6d83b0e945a9ab22b82e580afc44f9a68342233a2e12aad21c,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5020,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,291,32646d3a13475a3a91febb933bd52a8d423dbdfe8c396189ab0635a836d93595,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5021,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,292,f44befb6029c6707561612556778017379944661418cfe6cd3b4025e0edf461e,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5022,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,293,25f0363b403ec6a68376fc498968204757cc61fa3800726882823d2f3265a942,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5023,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,294,076b342c8cc7b19e0eee991f0f3f20a42a558fced66d9feb3f3fe30019319c7d,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5024,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,295,22f704760b0c13a37b50121905d3186a5b8c4b9efd060c2266fb0684bf8de710,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5025,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,296,0ddd49eb3cdbdc557b4a27fbda1e49ac21fe9b95af6454262e140e0266734e43,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5026,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,297,dac12b8257e9f79eab6f012ab0d3bad6ba2051967cbc68e88b775b15bac62b19,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5027,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,298,1c2c573bd2b90a8ca114e6eef77ba3a3518ed19e53ec0e3394bde579d66c3950,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5028,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,299,6f674a44ba265eb96b6c06c6b15595768a9564475b035cfe05a98348850f7db0,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5029,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,300,7f1e1cc32184a9d521d348397f81c8e3adb8bfbd900469febc83c13970f5727b,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5030,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,301,90306d506f7743f5ab1dc13aa793206ce21afd4f6be089bdc843930d3cf3b21b,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5031,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,302,5a34877766b2d92038b67c6578c96bad5716e330f9a46279bacf9413eef5eccf,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5032,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,303,0fee7ff66993c055f12a367ab9f5d3c55a9de69501a2e9c086e79efb3f6e9f4b,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5033,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,304,d53da786475664468fdb663699488c5619f22623196da1b11a1983ceb059b3f3,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5034,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,305,c255607638b69e033351914592e929767a8bf13f54159a8e51383f1ee0e5525e,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5035,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,306,3ae51fa1bee85dbd49473ded512d02e98613c9d6e2fa180bd59de3af637396e4,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5036,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,307,8002a9e81ca4b2b57462182b833b68ee8ea4789e3aba33d76c0482d5afcd4eb3,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5037,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,308,c2cef2b80256390a9bb71ee7aff4ea6a63163db17b761e0de0f97bf46775cdac,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5038,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,309,dc059b2c365823045981d3bf87972560ce61ae357e35ce0db88aae9f87ff485f,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5039,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,310,a70a7bdb806e7bc7673738460fc0487eda570d362e10a637b790e6160ac68d36,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5040,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,311,28ab6333a80c148f091b3dde18ece74c84ab727cc2bb103992e127eb42beacf3,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5041,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,312,a487faa5d383199f593354a7910d3102cfeed4d4e09e8de6a10fe4e70724a785,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5042,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,313,a7c10a8044df64eecb6c089a7b01259e13f5a7c5f272ff7b6258c0ce0a048341,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5043,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,314,9a99b31056c4f24296d36066beddc6b4b5e26ab9174f785dd68529bda7d0d40c,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5044,PortScan,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_E,adaptation,expe-portscan-p-a1,expe-portscan-capture-p-a1,315,606479bfa89bcd49438ae3298f9a5887530abe0dc90e5f41a25362e0a5a0a67a,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,data/lab/experiment_e/adaptation/flows/cicflowmeter-v3/portscan/expe-portscan-p-a1.pcap_ISCX.csv,2891b03c688ab73a1de9bbf748c5b67ceaabc8d8a8cd3afa6806a3e0a19ab514,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
